name,commit,solver,CVE,NDeps,Status,Time
api-javascript,d88b2df,maxnpm_cve_oldness_pip_else_npm,7.5,47.0,success,
docusaurus,2b5ee3e,vanilla,73.65,957.0,success,
docusaurus,2b5ee3e,audit fix,73.65,957.0,success,
docusaurus,2b5ee3e,audit fix force,32.2,910.0,success,
docusaurus,2b5ee3e,maxnpm_cve_oldness,,,missing,
docusaurus,2b5ee3e,maxnpm_cve_oldness_pip_else_npm,,,missing,
client,759ee76,vanilla,,,missing,
client,759ee76,audit fix,,,missing,
client,759ee76,audit fix force,,,missing,
client,759ee76,maxnpm_cve_oldness,,,missing,
client,759ee76,maxnpm_cve_oldness_pip_else_npm,,,missing,
digicore-lib,433cd81,vanilla,,,missing,
digicore-lib,433cd81,audit fix,,,missing,
digicore-lib,433cd81,audit fix force,,,missing,
digicore-lib,433cd81,maxnpm_cve_oldness,,,missing,
digicore-lib,433cd81,maxnpm_cve_oldness_pip_else_npm,14.5,8.0,success,
webpack,d3db09f,vanilla,22.9,68.0,success,
webpack,d3db09f,audit fix,22.9,68.0,success,
webpack,d3db09f,audit fix force,0.0,74.0,success,
webpack,d3db09f,maxnpm_cve_oldness,22.9,57.0,success,
webpack,d3db09f,maxnpm_cve_oldness_pip_else_npm,22.9,57.0,success,
flocore-lib,337b198,vanilla,14.5,24.0,success,
flocore-lib,337b198,audit fix,14.5,24.0,success,
flocore-lib,337b198,audit fix force,0.0,13.0,success,
flocore-lib,337b198,maxnpm_cve_oldness,14.5,24.0,success,
flocore-lib,337b198,maxnpm_cve_oldness_pip_else_npm,14.5,24.0,success,
dumber,949620a,vanilla,0.0,206.0,success,
dumber,949620a,audit fix,0.0,206.0,success,
dumber,949620a,audit fix force,0.0,206.0,success,
dumber,949620a,maxnpm_cve_oldness,,,missing,
dumber,949620a,maxnpm_cve_oldness_pip_else_npm,,,missing,
htlengine,ffcfeec,vanilla,0.0,41.0,success,
htlengine,ffcfeec,audit fix,0.0,41.0,success,
htlengine,ffcfeec,audit fix force,0.0,41.0,success,
htlengine,ffcfeec,maxnpm_cve_oldness,0.0,40.0,success,
htlengine,ffcfeec,maxnpm_cve_oldness_pip_else_npm,0.0,40.0,success,
digicore-lib,1522a33,vanilla,58.900000000000006,8.0,success,
digicore-lib,1522a33,audit fix,58.900000000000006,8.0,success,
digicore-lib,1522a33,audit fix force,0.0,15.0,success,
digicore-lib,1522a33,maxnpm_cve_oldness,58.900000000000006,11.0,success,
digicore-lib,1522a33,maxnpm_cve_oldness_pip_else_npm,58.900000000000006,8.0,success,
helix-shared,e848feb,vanilla,0.0,56.0,success,
helix-shared,e848feb,audit fix,0.0,56.0,success,
helix-shared,e848feb,audit fix force,0.0,56.0,success,
helix-shared,e848feb,maxnpm_cve_oldness,,,missing,
helix-shared,e848feb,maxnpm_cve_oldness_pip_else_npm,0.0,56.0,success,
bpmn-js,a5e452b,vanilla,0.0,21.0,success,
bpmn-js,a5e452b,audit fix,0.0,21.0,success,
bpmn-js,a5e452b,audit fix force,0.0,21.0,success,
bpmn-js,a5e452b,maxnpm_cve_oldness,0.0,21.0,success,
bpmn-js,a5e452b,maxnpm_cve_oldness_pip_else_npm,0.0,21.0,success,
homebridge-ewelink-beta,25c881f,vanilla,29.35,8.0,success,
homebridge-ewelink-beta,25c881f,audit fix,29.35,8.0,success,
homebridge-ewelink-beta,25c881f,audit fix force,0.0,12.0,success,
homebridge-ewelink-beta,25c881f,maxnpm_cve_oldness,29.35,8.0,success,
homebridge-ewelink-beta,25c881f,maxnpm_cve_oldness_pip_else_npm,29.35,8.0,success,
sdm-core,f50f4c5,vanilla,,,missing,
sdm-core,f50f4c5,audit fix,,,missing,
sdm-core,f50f4c5,audit fix force,,,missing,
sdm-core,f50f4c5,maxnpm_cve_oldness,,,missing,
sdm-core,f50f4c5,maxnpm_cve_oldness_pip_else_npm,,,missing,
stylelint,23630b5,vanilla,18.4,181.0,success,
stylelint,23630b5,audit fix,18.4,181.0,success,
stylelint,23630b5,audit fix force,18.55,210.0,success,
stylelint,23630b5,maxnpm_cve_oldness,,,missing,
stylelint,23630b5,maxnpm_cve_oldness_pip_else_npm,,,missing,
bower-npm-resolver,f42f3c7,vanilla,35.300000000000004,223.0,success,
bower-npm-resolver,f42f3c7,audit fix,35.300000000000004,223.0,success,
bower-npm-resolver,f42f3c7,audit fix force,0.0,222.0,success,
bower-npm-resolver,f42f3c7,maxnpm_cve_oldness,,,missing,
bower-npm-resolver,f42f3c7,maxnpm_cve_oldness_pip_else_npm,,,missing,
avrgirl-arduino,db9bc2e,vanilla,7.3,219.0,success,
avrgirl-arduino,db9bc2e,audit fix,7.3,219.0,success,
avrgirl-arduino,db9bc2e,audit fix force,7.3,219.0,success,
avrgirl-arduino,db9bc2e,maxnpm_cve_oldness,,,missing,
avrgirl-arduino,db9bc2e,maxnpm_cve_oldness_pip_else_npm,,,missing,
flocore-lib,0bea06f,vanilla,522.8499999999999,374.0,success,
flocore-lib,0bea06f,audit fix,522.8499999999999,374.0,success,
flocore-lib,0bea06f,audit fix force,171.10000000000002,480.0,success,
flocore-lib,0bea06f,maxnpm_cve_oldness,,,missing,
flocore-lib,0bea06f,maxnpm_cve_oldness_pip_else_npm,,,missing,
kaavio,b7da5cf,vanilla,199.05000000000004,1056.0,success,
kaavio,b7da5cf,audit fix,199.05000000000004,1056.0,success,
kaavio,b7da5cf,audit fix force,199.05000000000004,1056.0,success,
kaavio,b7da5cf,maxnpm_cve_oldness,,,missing,
kaavio,b7da5cf,maxnpm_cve_oldness_pip_else_npm,,,missing,
passkit,3c49d3b,vanilla,39.25,148.0,success,
passkit,3c49d3b,audit fix,39.25,148.0,success,
passkit,3c49d3b,audit fix force,0.0,26.0,success,
passkit,3c49d3b,maxnpm_cve_oldness,39.25,100.0,success,
passkit,3c49d3b,maxnpm_cve_oldness_pip_else_npm,39.25,100.0,success,
express-cache-controlfreak,b8c3490,vanilla,9.5,3.0,success,
express-cache-controlfreak,b8c3490,audit fix,9.5,3.0,success,
express-cache-controlfreak,b8c3490,audit fix force,0.0,3.0,success,
express-cache-controlfreak,b8c3490,maxnpm_cve_oldness,9.5,2.0,success,
express-cache-controlfreak,b8c3490,maxnpm_cve_oldness_pip_else_npm,9.5,2.0,success,
api-spec-converter,50f146e,vanilla,209.55,175.0,success,
api-spec-converter,50f146e,audit fix,209.55,175.0,success,
api-spec-converter,50f146e,audit fix force,37.650000000000006,169.0,success,
api-spec-converter,50f146e,maxnpm_cve_oldness,,,missing,
api-spec-converter,50f146e,maxnpm_cve_oldness_pip_else_npm,,,missing,
adminjs,da54fc2,vanilla,35.45,401.0,success,
adminjs,da54fc2,audit fix,35.45,401.0,success,
adminjs,da54fc2,audit fix force,6.1,405.0,success,
adminjs,da54fc2,maxnpm_cve_oldness,,,missing,
adminjs,da54fc2,maxnpm_cve_oldness_pip_else_npm,,,missing,
ethereumjs-monorepo,db06600,vanilla,14.5,10.0,success,
ethereumjs-monorepo,db06600,audit fix,14.5,10.0,success,
ethereumjs-monorepo,db06600,audit fix force,0.0,13.0,success,
ethereumjs-monorepo,db06600,maxnpm_cve_oldness,14.5,10.0,success,
ethereumjs-monorepo,db06600,maxnpm_cve_oldness_pip_else_npm,14.5,10.0,success,
grucloud,0094a80,vanilla,47.449999999999996,559.0,success,
grucloud,0094a80,audit fix,47.449999999999996,559.0,success,
grucloud,0094a80,audit fix force,18.1,505.0,success,
grucloud,0094a80,maxnpm_cve_oldness,,,missing,
grucloud,0094a80,maxnpm_cve_oldness_pip_else_npm,47.449999999999996,474.0,success,
compass,d23579e,vanilla,649.7999999999998,647.0,success,
compass,d23579e,audit fix,649.7999999999998,647.0,success,
compass,d23579e,audit fix force,649.7999999999998,647.0,success,
compass,d23579e,maxnpm_cve_oldness,,,missing,
compass,d23579e,maxnpm_cve_oldness_pip_else_npm,,,missing,
create-react-app-tailwind,0182546,vanilla,176.60000000000002,1113.0,success,
create-react-app-tailwind,0182546,audit fix,176.60000000000002,1113.0,success,
create-react-app-tailwind,0182546,audit fix force,0.0,1058.0,success,
create-react-app-tailwind,0182546,maxnpm_cve_oldness,,,missing,
create-react-app-tailwind,0182546,maxnpm_cve_oldness_pip_else_npm,,,missing,
feathercore-lib,ce76edf,vanilla,,,missing,
feathercore-lib,ce76edf,audit fix,,,missing,
feathercore-lib,ce76edf,audit fix force,,,missing,
feathercore-lib,ce76edf,maxnpm_cve_oldness,,,missing,
feathercore-lib,ce76edf,maxnpm_cve_oldness_pip_else_npm,,,missing,
appium-base-driver,4814fe3,vanilla,7.5,364.0,success,
appium-base-driver,4814fe3,audit fix,7.5,364.0,success,
appium-base-driver,4814fe3,audit fix force,7.5,364.0,success,
appium-base-driver,4814fe3,maxnpm_cve_oldness,,,missing,
appium-base-driver,4814fe3,maxnpm_cve_oldness_pip_else_npm,,,missing,
cli-highlight,a59197e,vanilla,15.850000000000001,68.0,success,
cli-highlight,a59197e,audit fix,15.850000000000001,68.0,success,
cli-highlight,a59197e,audit fix force,0.0,35.0,success,
cli-highlight,a59197e,maxnpm_cve_oldness,,,missing,
cli-highlight,a59197e,maxnpm_cve_oldness_pip_else_npm,,,missing,
BitGoJS,119c2c4,vanilla,,,missing,
BitGoJS,119c2c4,audit fix,,,missing,
BitGoJS,119c2c4,audit fix force,,,missing,
BitGoJS,119c2c4,maxnpm_cve_oldness,,,missing,
BitGoJS,119c2c4,maxnpm_cve_oldness_pip_else_npm,,,missing,
stylelint,b32ab33,vanilla,18.4,184.0,success,
stylelint,b32ab33,audit fix,18.4,190.0,success,
stylelint,b32ab33,audit fix force,18.55,223.0,success,
stylelint,b32ab33,maxnpm_cve_oldness,,,missing,
stylelint,b32ab33,maxnpm_cve_oldness_pip_else_npm,,,missing,
ledger-live,dd0be14,vanilla,7.5,391.0,success,
ledger-live,dd0be14,audit fix,7.5,391.0,success,
ledger-live,dd0be14,audit fix force,7.5,391.0,success,
ledger-live,dd0be14,maxnpm_cve_oldness,,,missing,
ledger-live,dd0be14,maxnpm_cve_oldness_pip_else_npm,,,missing,
all-contributors-cli,c4d04d0,vanilla,5.3,122.0,success,
all-contributors-cli,c4d04d0,audit fix,5.3,122.0,success,
all-contributors-cli,c4d04d0,audit fix force,0.0,100.0,success,
all-contributors-cli,c4d04d0,maxnpm_cve_oldness,5.3,109.0,success,
all-contributors-cli,c4d04d0,maxnpm_cve_oldness_pip_else_npm,5.3,109.0,success,
elliptical,8f6d180,vanilla,44.400000000000006,5.0,success,
elliptical,8f6d180,audit fix,44.400000000000006,5.0,success,
elliptical,8f6d180,audit fix force,0.0,5.0,success,
elliptical,8f6d180,maxnpm_cve_oldness,44.400000000000006,5.0,success,
elliptical,8f6d180,maxnpm_cve_oldness_pip_else_npm,44.400000000000006,5.0,success,
appium-xcuitest-driver,46159ab,vanilla,,,missing,
appium-xcuitest-driver,46159ab,audit fix,,,missing,
appium-xcuitest-driver,46159ab,audit fix force,,,missing,
appium-xcuitest-driver,46159ab,maxnpm_cve_oldness,,,missing,
appium-xcuitest-driver,46159ab,maxnpm_cve_oldness_pip_else_npm,,,missing,
node-client,9bcfcce,vanilla,0.0,206.0,success,
node-client,9bcfcce,audit fix,0.0,206.0,success,
node-client,9bcfcce,audit fix force,0.0,206.0,success,
node-client,9bcfcce,maxnpm_cve_oldness,0.0,185.0,success,
node-client,9bcfcce,maxnpm_cve_oldness_pip_else_npm,0.0,185.0,success,
skill,932a19f,vanilla,55.19999999999999,793.0,success,
skill,932a19f,audit fix,55.19999999999999,793.0,success,
skill,932a19f,audit fix force,47.89999999999999,785.0,success,
skill,932a19f,maxnpm_cve_oldness,,,missing,
skill,932a19f,maxnpm_cve_oldness_pip_else_npm,,,missing,
loopback-datasource-juggler,029b020,vanilla,0.0,46.0,success,
loopback-datasource-juggler,029b020,audit fix,0.0,46.0,success,
loopback-datasource-juggler,029b020,audit fix force,0.0,46.0,success,
loopback-datasource-juggler,029b020,maxnpm_cve_oldness,,,missing,
loopback-datasource-juggler,029b020,maxnpm_cve_oldness_pip_else_npm,,,missing,
release-it,01843ab,vanilla,50.349999999999994,296.0,success,
release-it,01843ab,audit fix,50.349999999999994,296.0,success,
release-it,01843ab,audit fix force,0.0,309.0,success,
release-it,01843ab,maxnpm_cve_oldness,,,missing,
release-it,01843ab,maxnpm_cve_oldness_pip_else_npm,,,missing,
kaavio,1ee9490,vanilla,350.1499999999999,239.0,success,
kaavio,1ee9490,audit fix,350.1499999999999,239.0,success,
kaavio,1ee9490,audit fix force,350.1499999999999,239.0,success,
kaavio,1ee9490,maxnpm_cve_oldness,,,missing,
kaavio,1ee9490,maxnpm_cve_oldness_pip_else_npm,,,missing,
caf_components,81de3b1,vanilla,0.0,1.0,success,
caf_components,81de3b1,audit fix,0.0,1.0,success,
caf_components,81de3b1,audit fix force,0.0,1.0,success,
caf_components,81de3b1,maxnpm_cve_oldness,0.0,1.0,success,
caf_components,81de3b1,maxnpm_cve_oldness_pip_else_npm,0.0,1.0,success,
bit,f026c93,vanilla,108.70000000000002,828.0,success,
bit,f026c93,audit fix,108.70000000000002,828.0,success,
bit,f026c93,audit fix force,108.70000000000002,828.0,success,
bit,f026c93,maxnpm_cve_oldness,,,missing,
bit,f026c93,maxnpm_cve_oldness_pip_else_npm,,,missing,
bitcore-lib-dash,9413bb7,vanilla,58.900000000000006,12.0,success,
bitcore-lib-dash,9413bb7,audit fix,58.900000000000006,12.0,success,
bitcore-lib-dash,9413bb7,audit fix force,0.0,16.0,success,
bitcore-lib-dash,9413bb7,maxnpm_cve_oldness,58.900000000000006,12.0,success,
bitcore-lib-dash,9413bb7,maxnpm_cve_oldness_pip_else_npm,58.900000000000006,10.0,success,
aphcore-lib,2b5b486,vanilla,58.900000000000006,10.0,success,
aphcore-lib,2b5b486,audit fix,58.900000000000006,10.0,success,
aphcore-lib,2b5b486,audit fix force,0.0,14.0,success,
aphcore-lib,2b5b486,maxnpm_cve_oldness,58.900000000000006,10.0,success,
aphcore-lib,2b5b486,maxnpm_cve_oldness_pip_else_npm,58.900000000000006,8.0,success,
rollup-plugin-closure-compiler,0bbdb27,vanilla,7.5,40.0,success,
rollup-plugin-closure-compiler,0bbdb27,audit fix,7.5,40.0,success,
rollup-plugin-closure-compiler,0bbdb27,audit fix force,0.0,40.0,success,
rollup-plugin-closure-compiler,0bbdb27,maxnpm_cve_oldness,7.5,34.0,success,
rollup-plugin-closure-compiler,0bbdb27,maxnpm_cve_oldness_pip_else_npm,7.5,34.0,success,
Dimensions,176daa3,vanilla,14.3,138.0,success,
Dimensions,176daa3,audit fix,14.3,138.0,success,
Dimensions,176daa3,audit fix force,0.0,133.0,success,
Dimensions,176daa3,maxnpm_cve_oldness,14.3,134.0,success,
Dimensions,176daa3,maxnpm_cve_oldness_pip_else_npm,14.3,134.0,success,
funcraft,1c964f9,vanilla,64.4,634.0,success,
funcraft,1c964f9,audit fix,64.4,634.0,success,
funcraft,1c964f9,audit fix force,46.5,655.0,success,
funcraft,1c964f9,maxnpm_cve_oldness,,,missing,
funcraft,1c964f9,maxnpm_cve_oldness_pip_else_npm,,,missing,
creevey,dcf433e,vanilla,5.5,429.0,success,
creevey,dcf433e,audit fix,5.5,429.0,success,
creevey,dcf433e,audit fix force,0.0,418.0,success,
creevey,dcf433e,maxnpm_cve_oldness,,,missing,
creevey,dcf433e,maxnpm_cve_oldness_pip_else_npm,,,missing,
elixir,8215b2c,vanilla,644.0500000000001,950.0,success,
elixir,8215b2c,audit fix,644.0500000000001,946.0,success,
elixir,8215b2c,audit fix force,644.0500000000001,950.0,success,
elixir,8215b2c,maxnpm_cve_oldness,,,missing,
elixir,8215b2c,maxnpm_cve_oldness_pip_else_npm,,,missing,
gatsby-plugin-advanced-sitemap,e87175c,vanilla,19.900000000000002,9.0,success,
gatsby-plugin-advanced-sitemap,e87175c,audit fix,19.900000000000002,9.0,success,
gatsby-plugin-advanced-sitemap,e87175c,audit fix force,0.0,9.0,success,
gatsby-plugin-advanced-sitemap,e87175c,maxnpm_cve_oldness,19.900000000000002,9.0,success,
gatsby-plugin-advanced-sitemap,e87175c,maxnpm_cve_oldness_pip_else_npm,19.900000000000002,9.0,success,
ducatuscore-lib,b7880ea,vanilla,58.900000000000006,8.0,success,
ducatuscore-lib,b7880ea,audit fix,58.900000000000006,8.0,success,
ducatuscore-lib,b7880ea,audit fix force,0.0,15.0,success,
ducatuscore-lib,b7880ea,maxnpm_cve_oldness,58.900000000000006,8.0,success,
ducatuscore-lib,b7880ea,maxnpm_cve_oldness_pip_else_npm,58.900000000000006,8.0,success,
appium-base-driver,4f4098e,vanilla,67.30000000000001,154.0,success,
appium-base-driver,4f4098e,audit fix,67.30000000000001,154.0,success,
appium-base-driver,4f4098e,audit fix force,67.30000000000001,154.0,success,
appium-base-driver,4f4098e,maxnpm_cve_oldness,,,missing,
appium-base-driver,4f4098e,maxnpm_cve_oldness_pip_else_npm,,,missing,
bitcore-lib,2db98e1,vanilla,563.05,729.0,success,
bitcore-lib,2db98e1,audit fix,563.05,731.0,success,
bitcore-lib,2db98e1,audit fix force,212.5,926.0,success,
bitcore-lib,2db98e1,maxnpm_cve_oldness,,,missing,
bitcore-lib,2db98e1,maxnpm_cve_oldness_pip_else_npm,,,missing,
bit,6e2ce24,vanilla,54.0,773.0,success,
bit,6e2ce24,audit fix,54.0,773.0,success,
bit,6e2ce24,audit fix force,415.09999999999997,918.0,success,
bit,6e2ce24,maxnpm_cve_oldness,,,missing,
bit,6e2ce24,maxnpm_cve_oldness_pip_else_npm,,,missing,
appium-base-driver,477cd2e,vanilla,28.35,325.0,success,
appium-base-driver,477cd2e,audit fix,28.35,325.0,success,
appium-base-driver,477cd2e,audit fix force,7.5,330.0,success,
appium-base-driver,477cd2e,maxnpm_cve_oldness,,,missing,
appium-base-driver,477cd2e,maxnpm_cve_oldness_pip_else_npm,,,missing,
tencentcloud-sdk-nodejs,4a66091,vanilla,0.0,17.0,success,
tencentcloud-sdk-nodejs,4a66091,audit fix,0.0,17.0,success,
tencentcloud-sdk-nodejs,4a66091,audit fix force,0.0,17.0,success,
tencentcloud-sdk-nodejs,4a66091,maxnpm_cve_oldness,0.0,17.0,success,
tencentcloud-sdk-nodejs,4a66091,maxnpm_cve_oldness_pip_else_npm,0.0,17.0,success,
akaya,1aaba75,vanilla,0.0,14.0,success,
akaya,1aaba75,audit fix,0.0,14.0,success,
akaya,1aaba75,audit fix force,0.0,14.0,success,
akaya,1aaba75,maxnpm_cve_oldness,0.0,14.0,success,
akaya,1aaba75,maxnpm_cve_oldness_pip_else_npm,0.0,14.0,success,
homebridge-shelly,097b83e,vanilla,0.0,54.0,success,
homebridge-shelly,097b83e,audit fix,0.0,54.0,success,
homebridge-shelly,097b83e,audit fix force,0.0,54.0,success,
homebridge-shelly,097b83e,maxnpm_cve_oldness,0.0,53.0,success,
homebridge-shelly,097b83e,maxnpm_cve_oldness_pip_else_npm,0.0,52.0,success,
angular,991ea6f,vanilla,,,missing,
angular,991ea6f,audit fix,,,missing,
angular,991ea6f,audit fix force,,,missing,
angular,991ea6f,maxnpm_cve_oldness,,,missing,
angular,991ea6f,maxnpm_cve_oldness_pip_else_npm,,,missing,
lebab,ad5cbb2,vanilla,0.0,44.0,success,
lebab,ad5cbb2,audit fix,0.0,44.0,success,
lebab,ad5cbb2,audit fix force,0.0,44.0,success,
lebab,ad5cbb2,maxnpm_cve_oldness,0.0,42.0,success,
lebab,ad5cbb2,maxnpm_cve_oldness_pip_else_npm,0.0,42.0,success,
loopback-connector-postgresql,1a25101,vanilla,20.5,128.0,success,
loopback-connector-postgresql,1a25101,audit fix,20.5,128.0,success,
loopback-connector-postgresql,1a25101,audit fix force,20.5,128.0,success,
loopback-connector-postgresql,1a25101,maxnpm_cve_oldness,,,missing,
loopback-connector-postgresql,1a25101,maxnpm_cve_oldness_pip_else_npm,,,missing,
cf-abacus,18dbe79,vanilla,0.0,90.0,success,
cf-abacus,18dbe79,audit fix,0.0,90.0,success,
cf-abacus,18dbe79,audit fix force,0.0,90.0,success,
cf-abacus,18dbe79,maxnpm_cve_oldness,,,missing,
cf-abacus,18dbe79,maxnpm_cve_oldness_pip_else_npm,,,missing,
ledger-live,09fe722,vanilla,,,missing,
ledger-live,09fe722,audit fix,,,missing,
ledger-live,09fe722,audit fix force,,,missing,
ledger-live,09fe722,maxnpm_cve_oldness,,,missing,
ledger-live,09fe722,maxnpm_cve_oldness_pip_else_npm,,,missing,
atool-build,edb0c71,vanilla,307.55000000000035,848.0,success,
atool-build,edb0c71,audit fix,307.55000000000035,848.0,success,
atool-build,edb0c71,audit fix force,18.4,309.0,success,
atool-build,edb0c71,maxnpm_cve_oldness,,,missing,
atool-build,edb0c71,maxnpm_cve_oldness_pip_else_npm,,,missing,
accord,47b5d29,vanilla,0.0,46.0,success,
accord,47b5d29,audit fix,0.0,46.0,success,
accord,47b5d29,audit fix force,0.0,46.0,success,
accord,47b5d29,maxnpm_cve_oldness,0.0,45.0,success,
accord,47b5d29,maxnpm_cve_oldness_pip_else_npm,0.0,45.0,success,
contentful-sdk-core,88f872b,vanilla,0.0,38.0,success,
contentful-sdk-core,88f872b,audit fix,0.0,38.0,success,
contentful-sdk-core,88f872b,audit fix force,0.0,38.0,success,
contentful-sdk-core,88f872b,maxnpm_cve_oldness,0.0,31.0,success,
contentful-sdk-core,88f872b,maxnpm_cve_oldness_pip_else_npm,0.0,31.0,success,
hops,33c5f88,vanilla,144.35000000000002,685.0,success,
hops,33c5f88,audit fix,144.35000000000002,685.0,success,
hops,33c5f88,audit fix force,5.6,440.0,success,
hops,33c5f88,maxnpm_cve_oldness,,,missing,
hops,33c5f88,maxnpm_cve_oldness_pip_else_npm,,,missing,
0x-monorepo,79b79a5,vanilla,93.2,224.0,success,
0x-monorepo,79b79a5,audit fix,93.2,224.0,success,
0x-monorepo,79b79a5,audit fix force,88.9,573.0,success,
0x-monorepo,79b79a5,maxnpm_cve_oldness,,,missing,
0x-monorepo,79b79a5,maxnpm_cve_oldness_pip_else_npm,,,missing,
mocha,8c5ed3a,vanilla,20.7,124.0,success,
mocha,8c5ed3a,audit fix,20.7,124.0,success,
mocha,8c5ed3a,audit fix force,0.0,124.0,success,
mocha,8c5ed3a,maxnpm_cve_oldness,,,missing,
mocha,8c5ed3a,maxnpm_cve_oldness_pip_else_npm,,,missing,
grasshopper-api-js,97b15ea,vanilla,248.85000000000005,74.0,success,
grasshopper-api-js,97b15ea,audit fix,248.85000000000005,74.0,success,
grasshopper-api-js,97b15ea,audit fix force,121.84999999999998,125.0,success,
grasshopper-api-js,97b15ea,maxnpm_cve_oldness,,,missing,
grasshopper-api-js,97b15ea,maxnpm_cve_oldness_pip_else_npm,,,missing,
bit,2499927,vanilla,78.6,775.0,success,
bit,2499927,audit fix,78.6,775.0,success,
bit,2499927,audit fix force,415.09999999999997,921.0,success,
bit,2499927,maxnpm_cve_oldness,,,missing,
bit,2499927,maxnpm_cve_oldness_pip_else_npm,,,missing,
appium,8de4497,vanilla,87.50000000000001,303.0,success,
appium,8de4497,audit fix,87.50000000000001,303.0,success,
appium,8de4497,audit fix force,87.50000000000001,303.0,success,
appium,8de4497,maxnpm_cve_oldness,,,missing,
appium,8de4497,maxnpm_cve_oldness_pip_else_npm,,,missing,
jest-image-snapshot,5e1ffe6,vanilla,0.0,25.0,success,
jest-image-snapshot,5e1ffe6,audit fix,0.0,25.0,success,
jest-image-snapshot,5e1ffe6,audit fix force,0.0,25.0,success,
jest-image-snapshot,5e1ffe6,maxnpm_cve_oldness,0.0,25.0,success,
jest-image-snapshot,5e1ffe6,maxnpm_cve_oldness_pip_else_npm,0.0,25.0,success,
anx-api,11904f6,vanilla,36.85,14.0,success,
anx-api,11904f6,audit fix,36.85,14.0,success,
anx-api,11904f6,audit fix force,0.0,18.0,success,
anx-api,11904f6,maxnpm_cve_oldness,36.85,14.0,success,
anx-api,11904f6,maxnpm_cve_oldness_pip_else_npm,36.85,14.0,success,
ethereumjs-monorepo,8eb2f8a,vanilla,0.0,89.0,success,
ethereumjs-monorepo,8eb2f8a,audit fix,0.0,89.0,success,
ethereumjs-monorepo,8eb2f8a,audit fix force,0.0,89.0,success,
ethereumjs-monorepo,8eb2f8a,maxnpm_cve_oldness,,,missing,
ethereumjs-monorepo,8eb2f8a,maxnpm_cve_oldness_pip_else_npm,,,missing,
fis3,f4de2a6,vanilla,341.55,581.0,success,
fis3,f4de2a6,audit fix,341.55,581.0,success,
fis3,f4de2a6,audit fix force,341.55,581.0,success,
fis3,f4de2a6,maxnpm_cve_oldness,,,missing,
fis3,f4de2a6,maxnpm_cve_oldness_pip_else_npm,,,missing,
bitcore,755400c,vanilla,318.25,374.0,success,
bitcore,755400c,audit fix,318.25,374.0,success,
bitcore,755400c,audit fix force,173.95000000000002,415.0,success,
bitcore,755400c,maxnpm_cve_oldness,,,missing,
bitcore,755400c,maxnpm_cve_oldness_pip_else_npm,,,missing,
apigeetool-node,336f9d3,vanilla,18.25,16.0,success,
apigeetool-node,336f9d3,audit fix,18.25,16.0,success,
apigeetool-node,336f9d3,audit fix force,5.3,57.0,success,
apigeetool-node,336f9d3,maxnpm_cve_oldness,,,missing,
apigeetool-node,336f9d3,maxnpm_cve_oldness_pip_else_npm,,,missing,
cf-abacus,fbd64a5,vanilla,0.0,46.0,success,
cf-abacus,fbd64a5,audit fix,0.0,46.0,success,
cf-abacus,fbd64a5,audit fix force,0.0,46.0,success,
cf-abacus,fbd64a5,maxnpm_cve_oldness,,,missing,
cf-abacus,fbd64a5,maxnpm_cve_oldness_pip_else_npm,,,missing,
graphql-cli,28fcbc1,vanilla,35.849999999999994,287.0,success,
graphql-cli,28fcbc1,audit fix,35.849999999999994,287.0,success,
graphql-cli,28fcbc1,audit fix force,17.5,250.0,success,
graphql-cli,28fcbc1,maxnpm_cve_oldness,,,missing,
graphql-cli,28fcbc1,maxnpm_cve_oldness_pip_else_npm,,,missing,
merchant-center-application-kit,cf0e8ec,vanilla,70.80000000000001,184.0,success,
merchant-center-application-kit,cf0e8ec,audit fix,70.80000000000001,185.0,success,
merchant-center-application-kit,cf0e8ec,audit fix force,70.80000000000001,184.0,success,
merchant-center-application-kit,cf0e8ec,maxnpm_cve_oldness,,,missing,
merchant-center-application-kit,cf0e8ec,maxnpm_cve_oldness_pip_else_npm,70.80000000000001,167.0,success,
stylelint,e0004aa,vanilla,0.0,186.0,success,
stylelint,e0004aa,audit fix,0.0,186.0,success,
stylelint,e0004aa,audit fix force,0.0,186.0,success,
stylelint,e0004aa,maxnpm_cve_oldness,,,missing,
stylelint,e0004aa,maxnpm_cve_oldness_pip_else_npm,,,missing,
sdm-pack-spring,816f061,vanilla,,,missing,
sdm-pack-spring,816f061,audit fix,,,missing,
sdm-pack-spring,816f061,audit fix force,,,missing,
sdm-pack-spring,816f061,maxnpm_cve_oldness,,,missing,
sdm-pack-spring,816f061,maxnpm_cve_oldness_pip_else_npm,,,missing,
ember-intl,d8fdfd5,vanilla,19.8,72.0,success,
ember-intl,d8fdfd5,audit fix,19.8,72.0,success,
ember-intl,d8fdfd5,audit fix force,7.5,95.0,success,
ember-intl,d8fdfd5,maxnpm_cve_oldness,19.8,63.0,success,
ember-intl,d8fdfd5,maxnpm_cve_oldness_pip_else_npm,19.8,60.0,success,
loopback,878a3c6,vanilla,147.8,61.0,success,
loopback,878a3c6,audit fix,147.8,61.0,success,
loopback,878a3c6,audit fix force,147.8,61.0,success,
loopback,878a3c6,maxnpm_cve_oldness,125.95,52.0,success,
loopback,878a3c6,maxnpm_cve_oldness_pip_else_npm,133.89999999999998,53.0,success,
node-sdk,bb545cd,vanilla,29.35,52.0,success,
node-sdk,bb545cd,audit fix,29.35,52.0,success,
