name,commit,solver,CVE,NDeps,Status,Time
blade-formatter,0612d4e,audit fix force,0.0,73.0,success,
blade-formatter,0612d4e,maxnpm_cve_oldness,,,missing,
blade-formatter,0612d4e,maxnpm_cve_oldness_pip_else_npm,,,missing,
metalsmith,cd3e6d4,vanilla,43.2,27.0,success,
metalsmith,cd3e6d4,audit fix,43.2,27.0,success,
metalsmith,cd3e6d4,audit fix force,0.0,16.0,success,
metalsmith,cd3e6d4,maxnpm_cve_oldness,0.0,16.0,success,
metalsmith,cd3e6d4,maxnpm_cve_oldness_pip_else_npm,37.9,26.0,success,
better-wait,7d3fd19,vanilla,0.0,1.0,success,
better-wait,7d3fd19,audit fix,0.0,1.0,success,
better-wait,7d3fd19,audit fix force,0.0,1.0,success,
better-wait,7d3fd19,maxnpm_cve_oldness,0.0,1.0,success,
better-wait,7d3fd19,maxnpm_cve_oldness_pip_else_npm,0.0,1.0,success,
postcss-opacity,3dae717,vanilla,5.3,9.0,success,
postcss-opacity,3dae717,audit fix,5.3,9.0,success,
postcss-opacity,3dae717,audit fix force,0.0,4.0,success,
postcss-opacity,3dae717,maxnpm_cve_oldness,0.0,4.0,success,
postcss-opacity,3dae717,maxnpm_cve_oldness_pip_else_npm,5.3,9.0,success,
deepstream.io,8196512,vanilla,48.3,26.0,success,
deepstream.io,8196512,audit fix,48.3,26.0,success,
deepstream.io,8196512,audit fix force,0.0,24.0,success,
deepstream.io,8196512,maxnpm_cve_oldness,,,missing,
deepstream.io,8196512,maxnpm_cve_oldness_pip_else_npm,,,missing,
kubernetes-models-ts,29ec0f1,vanilla,0.0,10.0,success,
kubernetes-models-ts,29ec0f1,audit fix,0.0,10.0,success,
kubernetes-models-ts,29ec0f1,audit fix force,0.0,10.0,success,
kubernetes-models-ts,29ec0f1,maxnpm_cve_oldness,0.0,10.0,success,
kubernetes-models-ts,29ec0f1,maxnpm_cve_oldness_pip_else_npm,0.0,10.0,success,
simplyimport,15ae35e,vanilla,13.2,226.0,success,
simplyimport,15ae35e,audit fix,13.2,226.0,success,
simplyimport,15ae35e,audit fix force,0.0,196.0,success,
simplyimport,15ae35e,maxnpm_cve_oldness,,,missing,
simplyimport,15ae35e,maxnpm_cve_oldness_pip_else_npm,,,missing,
Detox,05b94e2,vanilla,42.65,21.0,success,
Detox,05b94e2,audit fix,42.65,21.0,success,
Detox,05b94e2,audit fix force,0.0,85.0,success,
Detox,05b94e2,maxnpm_cve_oldness,0.0,80.0,success,
Detox,05b94e2,maxnpm_cve_oldness_pip_else_npm,42.65,21.0,success,
instagram-private-api,e82974b,vanilla,223.50000000000003,223.0,success,
instagram-private-api,e82974b,audit fix,223.50000000000003,223.0,success,
instagram-private-api,e82974b,audit fix force,47.2,216.0,success,
instagram-private-api,e82974b,maxnpm_cve_oldness,,,missing,
instagram-private-api,e82974b,maxnpm_cve_oldness_pip_else_npm,161.3,192.0,success,
request-oauth,395ea11,vanilla,0.0,10.0,success,
request-oauth,395ea11,audit fix,0.0,10.0,success,
request-oauth,395ea11,audit fix force,0.0,10.0,success,
request-oauth,395ea11,maxnpm_cve_oldness,0.0,10.0,success,
request-oauth,395ea11,maxnpm_cve_oldness_pip_else_npm,0.0,10.0,success,
jest-ratchet,4afc61c,vanilla,5.3,5.0,success,
jest-ratchet,4afc61c,audit fix,5.3,5.0,success,
jest-ratchet,4afc61c,audit fix force,0.0,3.0,success,
jest-ratchet,4afc61c,maxnpm_cve_oldness,0.0,3.0,success,
jest-ratchet,4afc61c,maxnpm_cve_oldness_pip_else_npm,5.3,5.0,success,
pdf-parse,17da510,vanilla,0.0,3.0,success,
pdf-parse,17da510,audit fix,0.0,3.0,success,
pdf-parse,17da510,audit fix force,0.0,3.0,success,
pdf-parse,17da510,maxnpm_cve_oldness,0.0,3.0,success,
pdf-parse,17da510,maxnpm_cve_oldness_pip_else_npm,0.0,3.0,success,
node-onezip,e8dbb7e,vanilla,0.0,23.0,success,
node-onezip,e8dbb7e,audit fix,0.0,23.0,success,
node-onezip,e8dbb7e,audit fix force,0.0,23.0,success,
node-onezip,e8dbb7e,maxnpm_cve_oldness,0.0,22.0,success,
node-onezip,e8dbb7e,maxnpm_cve_oldness_pip_else_npm,0.0,22.0,success,
rxjs-tslint-rules,020c57d,vanilla,0.0,38.0,success,
rxjs-tslint-rules,020c57d,audit fix,0.0,38.0,success,
rxjs-tslint-rules,020c57d,audit fix force,0.0,38.0,success,
rxjs-tslint-rules,020c57d,maxnpm_cve_oldness,0.0,19.0,success,
rxjs-tslint-rules,020c57d,maxnpm_cve_oldness_pip_else_npm,0.0,19.0,success,
higlass,0b2cac5,vanilla,0.0,191.0,success,
higlass,0b2cac5,audit fix,0.0,191.0,success,
higlass,0b2cac5,audit fix force,0.0,191.0,success,
higlass,0b2cac5,maxnpm_cve_oldness,,,missing,
higlass,0b2cac5,maxnpm_cve_oldness_pip_else_npm,,,missing,
cabbie,3b9a4b7,vanilla,83.0,29.0,success,
cabbie,3b9a4b7,audit fix,83.0,29.0,success,
cabbie,3b9a4b7,audit fix force,12.55,108.0,success,
cabbie,3b9a4b7,maxnpm_cve_oldness,12.55,101.0,success,
cabbie,3b9a4b7,maxnpm_cve_oldness_pip_else_npm,83.0,29.0,success,
koa-cache-responses,0637c9c,vanilla,0.0,3.0,success,
koa-cache-responses,0637c9c,audit fix,0.0,3.0,success,
koa-cache-responses,0637c9c,audit fix force,0.0,3.0,success,
koa-cache-responses,0637c9c,maxnpm_cve_oldness,0.0,3.0,success,
koa-cache-responses,0637c9c,maxnpm_cve_oldness_pip_else_npm,0.0,3.0,success,
node-url-assembler,78bc926,vanilla,7.5,2.0,success,
node-url-assembler,78bc926,audit fix,7.5,2.0,success,
node-url-assembler,78bc926,audit fix force,0.0,9.0,success,
node-url-assembler,78bc926,maxnpm_cve_oldness,0.0,9.0,success,
node-url-assembler,78bc926,maxnpm_cve_oldness_pip_else_npm,7.5,2.0,success,
saladcss-bem,280fcc4,vanilla,5.3,5.0,success,
saladcss-bem,280fcc4,audit fix,5.3,5.0,success,
saladcss-bem,280fcc4,audit fix force,0.0,4.0,success,
saladcss-bem,280fcc4,maxnpm_cve_oldness,0.0,4.0,success,
saladcss-bem,280fcc4,maxnpm_cve_oldness_pip_else_npm,5.3,5.0,success,
contentstack-management-javascript,0232586,vanilla,29.35,23.0,success,
contentstack-management-javascript,0232586,audit fix,29.35,23.0,success,
contentstack-management-javascript,0232586,audit fix force,0.0,22.0,success,
contentstack-management-javascript,0232586,maxnpm_cve_oldness,0.0,22.0,success,
contentstack-management-javascript,0232586,maxnpm_cve_oldness_pip_else_npm,29.35,23.0,success,
vue-loader,108c1c1,vanilla,0.0,6.0,success,
vue-loader,108c1c1,audit fix,0.0,6.0,success,
vue-loader,108c1c1,audit fix force,0.0,6.0,success,
vue-loader,108c1c1,maxnpm_cve_oldness,0.0,6.0,success,
vue-loader,108c1c1,maxnpm_cve_oldness_pip_else_npm,0.0,6.0,success,
innet-jsx,578f9d0,vanilla,0.0,9.0,success,
innet-jsx,578f9d0,audit fix,0.0,9.0,success,
innet-jsx,578f9d0,audit fix force,0.0,9.0,success,
innet-jsx,578f9d0,maxnpm_cve_oldness,0.0,9.0,success,
innet-jsx,578f9d0,maxnpm_cve_oldness_pip_else_npm,0.0,9.0,success,
generator-columbia-angular,af7c4df,vanilla,415.2,183.0,success,
generator-columbia-angular,af7c4df,audit fix,415.2,183.0,success,
generator-columbia-angular,af7c4df,audit fix force,0.0,150.0,success,
generator-columbia-angular,af7c4df,maxnpm_cve_oldness,,,missing,
generator-columbia-angular,af7c4df,maxnpm_cve_oldness_pip_else_npm,282.25,127.0,success,
azure-documentdb-node,8949069,vanilla,0.0,1.0,success,
azure-documentdb-node,8949069,audit fix,0.0,1.0,success,
azure-documentdb-node,8949069,audit fix force,0.0,1.0,success,
azure-documentdb-node,8949069,maxnpm_cve_oldness,0.0,4.0,success,
azure-documentdb-node,8949069,maxnpm_cve_oldness_pip_else_npm,0.0,4.0,success,
laggard,0b642f9,vanilla,5.3,35.0,success,
laggard,0b642f9,audit fix,5.3,35.0,success,
laggard,0b642f9,audit fix force,15.899999999999999,47.0,success,
laggard,0b642f9,maxnpm_cve_oldness,,,missing,
laggard,0b642f9,maxnpm_cve_oldness_pip_else_npm,5.3,30.0,success,
broccoli-postcss,5c24f88,vanilla,0.0,83.0,success,
broccoli-postcss,5c24f88,audit fix,0.0,83.0,success,
broccoli-postcss,5c24f88,audit fix force,0.0,83.0,success,
broccoli-postcss,5c24f88,maxnpm_cve_oldness,0.0,79.0,success,
broccoli-postcss,5c24f88,maxnpm_cve_oldness_pip_else_npm,0.0,79.0,success,
gulp-tinypng-extended,13b76fe,vanilla,7.5,107.0,success,
gulp-tinypng-extended,13b76fe,audit fix,7.5,107.0,success,
gulp-tinypng-extended,13b76fe,audit fix force,0.0,106.0,success,
gulp-tinypng-extended,13b76fe,maxnpm_cve_oldness,0.0,99.0,success,
gulp-tinypng-extended,13b76fe,maxnpm_cve_oldness_pip_else_npm,7.5,100.0,success,
js-bundler,5e2a538,vanilla,0.0,4.0,success,
js-bundler,5e2a538,audit fix,0.0,4.0,success,
js-bundler,5e2a538,audit fix force,0.0,4.0,success,
js-bundler,5e2a538,maxnpm_cve_oldness,0.0,4.0,success,
js-bundler,5e2a538,maxnpm_cve_oldness_pip_else_npm,0.0,4.0,success,
atool-build,04972c0,vanilla,307.55000000000035,847.0,success,
atool-build,04972c0,audit fix,307.55000000000035,847.0,success,
atool-build,04972c0,audit fix force,12.8,293.0,success,
atool-build,04972c0,maxnpm_cve_oldness,,,missing,
atool-build,04972c0,maxnpm_cve_oldness_pip_else_npm,,,missing,
parse-server,5518edc,vanilla,246.39999999999998,355.0,success,
parse-server,5518edc,audit fix,246.39999999999998,355.0,success,
parse-server,5518edc,audit fix force,223.25,360.0,success,
parse-server,5518edc,maxnpm_cve_oldness,,,missing,
parse-server,5518edc,maxnpm_cve_oldness_pip_else_npm,,,missing,
link-checker,1f92263,vanilla,5.3,112.0,success,
link-checker,1f92263,audit fix,5.3,112.0,success,
link-checker,1f92263,audit fix force,0.0,78.0,success,
link-checker,1f92263,maxnpm_cve_oldness,5.3,111.0,success,
link-checker,1f92263,maxnpm_cve_oldness_pip_else_npm,5.3,111.0,success,
node-dev,2ff7fb8,vanilla,13.1,63.0,success,
node-dev,2ff7fb8,audit fix,13.1,63.0,success,
node-dev,2ff7fb8,audit fix force,7.5,68.0,success,
node-dev,2ff7fb8,maxnpm_cve_oldness,0.0,27.0,success,
node-dev,2ff7fb8,maxnpm_cve_oldness_pip_else_npm,5.6,25.0,success,
sidewinder,09e0685,vanilla,0.0,124.0,success,
sidewinder,09e0685,audit fix,0.0,124.0,success,
sidewinder,09e0685,audit fix force,0.0,124.0,success,
sidewinder,09e0685,maxnpm_cve_oldness,0.0,123.0,success,
sidewinder,09e0685,maxnpm_cve_oldness_pip_else_npm,0.0,123.0,success,
transform,615f9c6,vanilla,24.8,15.0,success,
transform,615f9c6,audit fix,24.8,15.0,success,
transform,615f9c6,audit fix force,12.95,25.0,success,
transform,615f9c6,maxnpm_cve_oldness,12.95,24.0,success,
transform,615f9c6,maxnpm_cve_oldness_pip_else_npm,24.8,15.0,success,
node-server-sdk,34a04ce,vanilla,116.7,12.0,success,
node-server-sdk,34a04ce,audit fix,116.7,12.0,success,
node-server-sdk,34a04ce,audit fix force,0.0,12.0,success,
node-server-sdk,34a04ce,maxnpm_cve_oldness,116.69999999999999,12.0,success,
node-server-sdk,34a04ce,maxnpm_cve_oldness_pip_else_npm,116.69999999999999,12.0,success,
clients,16220f8,vanilla,49.85000000000001,24.0,success,
clients,16220f8,audit fix,49.85000000000001,24.0,success,
clients,16220f8,audit fix force,0.0,23.0,success,
clients,16220f8,maxnpm_cve_oldness,0.0,22.0,success,
clients,16220f8,maxnpm_cve_oldness_pip_else_npm,49.85000000000001,23.0,success,
lesx-parser,22ec1cc,vanilla,0.0,2.0,success,
lesx-parser,22ec1cc,audit fix,0.0,2.0,success,
lesx-parser,22ec1cc,audit fix force,0.0,2.0,success,
lesx-parser,22ec1cc,maxnpm_cve_oldness,0.0,2.0,success,
lesx-parser,22ec1cc,maxnpm_cve_oldness_pip_else_npm,0.0,2.0,success,
release-it,0ae3e3c,vanilla,132.85000000000002,152.0,success,
release-it,0ae3e3c,audit fix,132.85000000000002,152.0,success,
release-it,0ae3e3c,audit fix force,48.10000000000001,228.0,success,
release-it,0ae3e3c,maxnpm_cve_oldness,3.7,209.0,success,
release-it,0ae3e3c,maxnpm_cve_oldness_pip_else_npm,132.85000000000002,130.0,success,
ganache-core,030a0ec,vanilla,56.849999999999994,765.0,success,
ganache-core,030a0ec,audit fix,56.849999999999994,765.0,success,
ganache-core,030a0ec,audit fix force,3.3,400.0,success,
ganache-core,030a0ec,maxnpm_cve_oldness,,,missing,
ganache-core,030a0ec,maxnpm_cve_oldness_pip_else_npm,,,missing,
lds-merkle-proof-2019,873e3d7,vanilla,0.0,26.0,success,
lds-merkle-proof-2019,873e3d7,audit fix,0.0,26.0,success,
lds-merkle-proof-2019,873e3d7,audit fix force,0.0,26.0,success,
lds-merkle-proof-2019,873e3d7,maxnpm_cve_oldness,0.0,26.0,success,
lds-merkle-proof-2019,873e3d7,maxnpm_cve_oldness_pip_else_npm,0.0,23.0,success,
condition-jenkins,d06b3d8,vanilla,0.0,2.0,success,
condition-jenkins,d06b3d8,audit fix,0.0,2.0,success,
condition-jenkins,d06b3d8,audit fix force,0.0,2.0,success,
condition-jenkins,d06b3d8,maxnpm_cve_oldness,0.0,2.0,success,
condition-jenkins,d06b3d8,maxnpm_cve_oldness_pip_else_npm,0.0,2.0,success,
winston-elasticsearch,10a50a4,vanilla,44.400000000000006,16.0,success,
winston-elasticsearch,10a50a4,audit fix,44.400000000000006,17.0,success,
winston-elasticsearch,10a50a4,audit fix force,0.0,16.0,success,
winston-elasticsearch,10a50a4,maxnpm_cve_oldness,0.0,14.0,success,
winston-elasticsearch,10a50a4,maxnpm_cve_oldness_pip_else_npm,44.400000000000006,14.0,success,
node-folder-hash,0dd315a,vanilla,0.0,6.0,success,
node-folder-hash,0dd315a,audit fix,0.0,6.0,success,
node-folder-hash,0dd315a,audit fix force,0.0,6.0,success,
node-folder-hash,0dd315a,maxnpm_cve_oldness,0.0,6.0,success,
node-folder-hash,0dd315a,maxnpm_cve_oldness_pip_else_npm,0.0,6.0,success,
less-plugin-autoprefix,0004d46,vanilla,5.3,16.0,success,
less-plugin-autoprefix,0004d46,audit fix,5.3,16.0,success,
less-plugin-autoprefix,0004d46,audit fix force,0.0,14.0,success,
less-plugin-autoprefix,0004d46,maxnpm_cve_oldness,0.0,14.0,success,
less-plugin-autoprefix,0004d46,maxnpm_cve_oldness_pip_else_npm,5.3,16.0,success,
postcss-extend,985cbae,vanilla,5.3,5.0,success,
postcss-extend,985cbae,audit fix,5.3,5.0,success,
postcss-extend,985cbae,audit fix force,0.0,4.0,success,
postcss-extend,985cbae,maxnpm_cve_oldness,0.0,4.0,success,
postcss-extend,985cbae,maxnpm_cve_oldness_pip_else_npm,5.3,4.0,success,
node-jsdom,e94fb81,vanilla,0.0,85.0,success,
node-jsdom,e94fb81,audit fix,0.0,85.0,success,
node-jsdom,e94fb81,audit fix force,0.0,85.0,success,
node-jsdom,e94fb81,maxnpm_cve_oldness,,,missing,
node-jsdom,e94fb81,maxnpm_cve_oldness_pip_else_npm,0.0,76.0,success,
kad,936c916,vanilla,51.7,22.0,success,
kad,936c916,audit fix,51.7,22.0,success,
kad,936c916,audit fix force,0.0,22.0,success,
kad,936c916,maxnpm_cve_oldness,0.0,22.0,success,
kad,936c916,maxnpm_cve_oldness_pip_else_npm,51.7,21.0,success,
vaporyjs-devp2p,03cfd46,vanilla,0.0,50.0,success,
vaporyjs-devp2p,03cfd46,audit fix,0.0,50.0,success,
vaporyjs-devp2p,03cfd46,audit fix force,0.0,50.0,success,
vaporyjs-devp2p,03cfd46,maxnpm_cve_oldness,0.0,48.0,success,
vaporyjs-devp2p,03cfd46,maxnpm_cve_oldness_pip_else_npm,2.0,45.0,success,
google-fonts-complete,cc4b491,vanilla,0.0,3.0,success,
google-fonts-complete,cc4b491,audit fix,0.0,3.0,success,
google-fonts-complete,cc4b491,audit fix force,0.0,3.0,success,
google-fonts-complete,cc4b491,maxnpm_cve_oldness,0.0,3.0,success,
google-fonts-complete,cc4b491,maxnpm_cve_oldness_pip_else_npm,0.0,3.0,success,
bocha,0789c01,vanilla,5.3,154.0,success,
bocha,0789c01,audit fix,5.3,154.0,success,
bocha,0789c01,audit fix force,0.0,109.0,success,
bocha,0789c01,maxnpm_cve_oldness,0.0,101.0,success,
bocha,0789c01,maxnpm_cve_oldness_pip_else_npm,5.3,145.0,success,
cosmos-ledger,1041f41,vanilla,0.0,35.0,success,
cosmos-ledger,1041f41,audit fix,0.0,35.0,success,
cosmos-ledger,1041f41,audit fix force,0.0,35.0,success,
cosmos-ledger,1041f41,maxnpm_cve_oldness,0.0,33.0,success,
cosmos-ledger,1041f41,maxnpm_cve_oldness_pip_else_npm,0.0,33.0,success,
worker-inlinify,41fe6d6,vanilla,0.0,2.0,success,
worker-inlinify,41fe6d6,audit fix,0.0,2.0,success,
worker-inlinify,41fe6d6,audit fix force,0.0,2.0,success,
worker-inlinify,41fe6d6,maxnpm_cve_oldness,0.0,2.0,success,
worker-inlinify,41fe6d6,maxnpm_cve_oldness_pip_else_npm,0.0,2.0,success,
node-environment-flags,3edd4f2,vanilla,0.0,0.0,success,
node-environment-flags,3edd4f2,audit fix,0.0,0.0,success,
node-environment-flags,3edd4f2,audit fix force,0.0,0.0,success,
node-environment-flags,3edd4f2,maxnpm_cve_oldness,,,missing,
node-environment-flags,3edd4f2,maxnpm_cve_oldness_pip_else_npm,,,missing,
ember-cli,49a5a93f,vanilla,918.8500000000004,895.0,success,
ember-cli,49a5a93f,audit fix,918.8500000000004,895.0,success,
ember-cli,49a5a93f,audit fix force,89.45,846.0,success,
ember-cli,49a5a93f,maxnpm_cve_oldness,,,missing,
ember-cli,49a5a93f,maxnpm_cve_oldness_pip_else_npm,,,missing,
ethereumjs-devp2p,01cb906,vanilla,0.0,73.0,success,
ethereumjs-devp2p,01cb906,audit fix,0.0,73.0,success,
ethereumjs-devp2p,01cb906,audit fix force,0.0,73.0,success,
ethereumjs-devp2p,01cb906,maxnpm_cve_oldness,,,missing,
ethereumjs-devp2p,01cb906,maxnpm_cve_oldness_pip_else_npm,2.0,51.0,success,
node-regedit,55217e6,vanilla,,,missing,
node-regedit,55217e6,audit fix,,,missing,
node-regedit,55217e6,audit fix force,,,missing,
node-regedit,55217e6,maxnpm_cve_oldness,,,missing,
node-regedit,55217e6,maxnpm_cve_oldness_pip_else_npm,,,missing,
cllc,0f5b6cd,vanilla,0.0,22.0,success,
cllc,0f5b6cd,audit fix,0.0,22.0,success,
cllc,0f5b6cd,audit fix force,0.0,22.0,success,
cllc,0f5b6cd,maxnpm_cve_oldness,0.0,22.0,success,
cllc,0f5b6cd,maxnpm_cve_oldness_pip_else_npm,0.0,22.0,success,
parse-es-import,5606aed,vanilla,0.0,2.0,success,
parse-es-import,5606aed,audit fix,0.0,2.0,success,
parse-es-import,5606aed,audit fix force,0.0,2.0,success,
parse-es-import,5606aed,maxnpm_cve_oldness,0.0,2.0,success,
parse-es-import,5606aed,maxnpm_cve_oldness_pip_else_npm,0.0,2.0,success,
jsonlint,9f1f332,vanilla,5.6,7.0,success,
jsonlint,9f1f332,audit fix,5.6,7.0,success,
jsonlint,9f1f332,audit fix force,0.0,7.0,success,
jsonlint,9f1f332,maxnpm_cve_oldness,0.0,7.0,success,
jsonlint,9f1f332,maxnpm_cve_oldness_pip_else_npm,5.6,7.0,success,
composer-concerto,5da3e23,vanilla,109.55,88.0,success,
composer-concerto,5da3e23,audit fix,109.55,88.0,success,
composer-concerto,5da3e23,audit fix force,0.0,57.0,success,
composer-concerto,5da3e23,maxnpm_cve_oldness,0.0,53.0,success,
composer-concerto,5da3e23,maxnpm_cve_oldness_pip_else_npm,109.55,86.0,success,
webpack,18ae73d,vanilla,40.8,188.0,success,
webpack,18ae73d,audit fix,40.8,188.0,success,
webpack,18ae73d,audit fix force,35.2,187.0,success,
webpack,18ae73d,maxnpm_cve_oldness,,,missing,
webpack,18ae73d,maxnpm_cve_oldness_pip_else_npm,,,missing,
selectn.js,051420f,vanilla,0.0,6.0,success,
selectn.js,051420f,audit fix,0.0,6.0,success,
selectn.js,051420f,audit fix force,0.0,6.0,success,
selectn.js,051420f,maxnpm_cve_oldness,0.0,6.0,success,
selectn.js,051420f,maxnpm_cve_oldness_pip_else_npm,0.0,6.0,success,
svavatar,0242fc0,vanilla,,,missing,
svavatar,0242fc0,audit fix,,,missing,
svavatar,0242fc0,audit fix force,,,missing,
svavatar,0242fc0,maxnpm_cve_oldness,,,missing,
svavatar,0242fc0,maxnpm_cve_oldness_pip_else_npm,,,missing,
env,605e537,vanilla,111.25,658.0,success,
env,605e537,audit fix,111.25,653.0,success,
env,605e537,audit fix force,9.5,327.0,success,
env,605e537,maxnpm_cve_oldness,,,missing,
env,605e537,maxnpm_cve_oldness_pip_else_npm,,,missing,
devpodio,312a5ef,vanilla,60.99999999999999,199.0,success,
devpodio,312a5ef,audit fix,60.99999999999999,199.0,success,
devpodio,312a5ef,audit fix force,5.3,140.0,success,
devpodio,312a5ef,maxnpm_cve_oldness,5.3,130.0,success,
devpodio,312a5ef,maxnpm_cve_oldness_pip_else_npm,60.99999999999999,186.0,success,
discovery-swarm,576433f,vanilla,7.7,58.0,success,
discovery-swarm,576433f,audit fix,7.7,58.0,success,
discovery-swarm,576433f,audit fix force,0.0,45.0,success,
discovery-swarm,576433f,maxnpm_cve_oldness,0.0,41.0,success,
discovery-swarm,576433f,maxnpm_cve_oldness_pip_else_npm,7.7,55.0,success,
express-cache-controlfreak,1ab2971,vanilla,0.0,3.0,success,
express-cache-controlfreak,1ab2971,audit fix,0.0,3.0,success,
express-cache-controlfreak,1ab2971,audit fix force,0.0,3.0,success,
express-cache-controlfreak,1ab2971,maxnpm_cve_oldness,0.0,3.0,success,
express-cache-controlfreak,1ab2971,maxnpm_cve_oldness_pip_else_npm,2.0,2.0,success,
init-package-json,04acc55,vanilla,0.0,41.0,success,
init-package-json,04acc55,audit fix,0.0,41.0,success,
init-package-json,04acc55,audit fix force,0.0,41.0,success,
init-package-json,04acc55,maxnpm_cve_oldness,0.0,34.0,success,
init-package-json,04acc55,maxnpm_cve_oldness_pip_else_npm,0.0,26.0,success,
amplify-cli,059a599,vanilla,74.2,915.0,success,
amplify-cli,059a599,audit fix,74.2,915.0,success,
amplify-cli,059a599,audit fix force,44.4,928.0,success,
amplify-cli,059a599,maxnpm_cve_oldness,,,missing,
amplify-cli,059a599,maxnpm_cve_oldness_pip_else_npm,,,missing,
global-agent,02ee6fb,vanilla,0.0,22.0,success,
global-agent,02ee6fb,audit fix,0.0,22.0,success,
global-agent,02ee6fb,audit fix force,0.0,22.0,success,
global-agent,02ee6fb,maxnpm_cve_oldness,0.0,22.0,success,
global-agent,02ee6fb,maxnpm_cve_oldness_pip_else_npm,0.0,21.0,success,
electrode-bundle-analyzer,54e5098,vanilla,5.3,56.0,success,
electrode-bundle-analyzer,54e5098,audit fix,5.3,56.0,success,
electrode-bundle-analyzer,54e5098,audit fix force,0.0,28.0,success,
electrode-bundle-analyzer,54e5098,maxnpm_cve_oldness,0.0,20.0,success,
electrode-bundle-analyzer,54e5098,maxnpm_cve_oldness_pip_else_npm,5.3,50.0,success,
mm,29b5c44,vanilla,16.95,86.0,success,
mm,29b5c44,audit fix,16.95,86.0,success,
mm,29b5c44,audit fix force,5.45,143.0,success,
mm,29b5c44,maxnpm_cve_oldness,11.5,85.0,success,
mm,29b5c44,maxnpm_cve_oldness_pip_else_npm,26.9,72.0,success,
bch-lib,6745db3,vanilla,14.5,16.0,success,
bch-lib,6745db3,audit fix,14.5,16.0,success,
bch-lib,6745db3,audit fix force,0.0,20.0,success,
bch-lib,6745db3,maxnpm_cve_oldness,,,missing,
bch-lib,6745db3,maxnpm_cve_oldness_pip_else_npm,,,missing,
jazz,d27049d,vanilla,7.5,34.0,success,
jazz,d27049d,audit fix,7.5,34.0,success,
jazz,d27049d,audit fix force,0.0,32.0,success,
jazz,d27049d,maxnpm_cve_oldness,0.0,32.0,success,
jazz,d27049d,maxnpm_cve_oldness_pip_else_npm,7.5,34.0,success,
hydro-formatter,10b8629,vanilla,7.5,4.0,success,
hydro-formatter,10b8629,audit fix,7.5,4.0,success,
hydro-formatter,10b8629,audit fix force,0.0,4.0,success,
hydro-formatter,10b8629,maxnpm_cve_oldness,0.0,4.0,success,
hydro-formatter,10b8629,maxnpm_cve_oldness_pip_else_npm,7.5,4.0,success,
node-wpapi,69d18fb,vanilla,74.30000000000001,36.0,success,
node-wpapi,69d18fb,audit fix,74.30000000000001,36.0,success,
node-wpapi,69d18fb,audit fix force,0.0,43.0,success,
node-wpapi,69d18fb,maxnpm_cve_oldness,0.0,43.0,success,
node-wpapi,69d18fb,maxnpm_cve_oldness_pip_else_npm,64.80000000000001,36.0,success,
npm-kraken-api,6d65724,vanilla,0.0,48.0,success,
npm-kraken-api,6d65724,audit fix,0.0,48.0,success,
npm-kraken-api,6d65724,audit fix force,0.0,48.0,success,
npm-kraken-api,6d65724,maxnpm_cve_oldness,0.0,45.0,success,
npm-kraken-api,6d65724,maxnpm_cve_oldness_pip_else_npm,,,missing,
npm-pick-manifest,0346a39,vanilla,0.0,8.0,success,
npm-pick-manifest,0346a39,audit fix,0.0,8.0,success,
npm-pick-manifest,0346a39,audit fix force,0.0,8.0,success,
npm-pick-manifest,0346a39,maxnpm_cve_oldness,0.0,8.0,success,
npm-pick-manifest,0346a39,maxnpm_cve_oldness_pip_else_npm,0.0,8.0,success,
electrode,118c4f6,vanilla,0.0,5.0,success,
electrode,118c4f6,audit fix,0.0,5.0,success,
electrode,118c4f6,audit fix force,0.0,5.0,success,
electrode,118c4f6,maxnpm_cve_oldness,0.0,5.0,success,
electrode,118c4f6,maxnpm_cve_oldness_pip_else_npm,0.0,5.0,success,
webpack-contrib,0406985,vanilla,260.30000000000007,920.0,success,
webpack-contrib,0406985,audit fix,260.30000000000007,920.0,success,
webpack-contrib,0406985,audit fix force,75.3,768.0,success,
webpack-contrib,0406985,maxnpm_cve_oldness,,,missing,
webpack-contrib,0406985,maxnpm_cve_oldness_pip_else_npm,,,missing,
unassertify,125d8a5,vanilla,0.0,39.0,success,
unassertify,125d8a5,audit fix,0.0,39.0,success,
unassertify,125d8a5,audit fix force,0.0,39.0,success,
unassertify,125d8a5,maxnpm_cve_oldness,0.0,38.0,success,
unassertify,125d8a5,maxnpm_cve_oldness_pip_else_npm,0.0,38.0,success,
react-stopwatch,772caef,vanilla,11.4,170.0,success,
react-stopwatch,772caef,audit fix,11.4,170.0,success,
react-stopwatch,772caef,audit fix force,0.0,157.0,success,
react-stopwatch,772caef,maxnpm_cve_oldness,,,missing,
react-stopwatch,772caef,maxnpm_cve_oldness_pip_else_npm,11.4,164.0,success,
domain,345497e,vanilla,26.0,552.0,success,
domain,345497e,audit fix,26.0,552.0,success,
domain,345497e,audit fix force,0.0,173.0,success,
domain,345497e,maxnpm_cve_oldness,,,missing,
domain,345497e,maxnpm_cve_oldness_pip_else_npm,,,missing,
ember-cli,4de1f6b,vanilla,853.1500000000001,625.0,success,
ember-cli,4de1f6b,audit fix,799.3000000000002,602.0,success,
ember-cli,4de1f6b,audit fix force,58.4,974.0,success,
ember-cli,4de1f6b,maxnpm_cve_oldness,,,missing,
ember-cli,4de1f6b,maxnpm_cve_oldness_pip_else_npm,,,missing,
